,lepton_pt,MET,MT,Mll
5280,56404.3032858,106305.056594,325450.927067,41015.9128845
5281,92498.201102,179231.643315,312913.310922,54953.2500405
5282,27567.3359175,46917.2481074,183760.905481,54953.2500405
5283,21562.8401336,103353.872437,180809.523008,54953.2500405
5284,25146.8912023,498006.662527,770228.246478,54953.2500405
5285,25834.9769617,88123.4720695,134614.334864,54953.2500405
5286,56333.4507217,55805.2442558,167318.794832,31237.7835034
5287,77802.4136588,11065.4198568,180753.687864,31237.7835034
5288,64223.2206231,69840.0536203,218347.808287,31237.7835034
5289,88869.63953,80560.6681926,240036.021188,31237.7835034
5290,222580.524592,310622.353113,586379.21836,31237.7835034
5291,71661.1722845,54191.8742088,251030.709595,25761.5035034
5292,121375.40286,207633.890656,390592.580901,9101.24588017
5293,83280.7824404,74735.2667195,248889.888831,9101.24588017
5294,122324.82639,157650.539324,329352.267129,37635.4226082
5295,94968.0606922,136590.083648,284420.06304,33712.0197622
5296,58449.8820425,268161.080781,536708.940548,40727.5409049
5297,161101.380511,104648.507806,346791.929526,31048.5311241
5298,58574.9560696,34963.2155258,199545.829173,31281.3600254
5299,76163.8691805,167436.252536,299539.344124,38920.1799691
5300,52126.5314108,85103.596468,208267.698546,28636.2435428
5301,80885.3791287,271660.297191,419994.469133,28636.2435428
5302,65414.0291662,113968.053123,258848.379016,28636.2435428
5303,67974.0091202,61883.2378842,147535.824261,8328.64323339
5304,75339.2488583,47465.9809567,181070.511511,35615.721583
5305,31648.8328775,366324.445749,445838.795363,35615.721583
5306,46792.3294393,89503.352059,221240.432497,35615.721583
5307,83223.1061156,178426.112472,343362.303724,76670.9746918
5308,56909.1876872,127800.116775,240215.568943,76670.9746918
5309,53438.839722,296599.583864,381878.931403,51154.7100945
5310,94416.7199549,146397.936236,309240.985727,51154.7100945
5311,60625.6240825,176510.093131,255040.193215,22225.3173801
5312,68721.2724336,178478.853718,299299.691211,51920.0690969
5313,64248.573494,294108.144047,882585.965953,40828.1203358
5314,52432.9620823,79401.7337215,165861.219985,63892.4652637
5315,71340.3835192,69531.6809047,184694.529643,28363.0191161
5316,35515.4670461,23037.1208056,104329.870439,67864.010207
5317,29384.5460596,113799.517588,206029.703787,54924.7029938
5318,21133.2469994,181806.907066,397420.12102,54924.7029938
5319,29875.1042703,159215.096084,227920.520973,31392.8592155
5320,51680.024327,87486.3124251,276938.100502,31392.8592155
5321,45198.8546903,78818.4709352,172625.862057,31392.8592155
5322,55184.1667701,89772.224052,173775.66315,21408.3155066
5323,173259.509678,93347.7975437,324662.608325,10798.316481
5324,104228.55194,171633.416717,422487.159017,10798.316481
5325,25456.2639791,90256.4648637,183309.191825,10798.316481
5326,32773.5700991,204793.305053,333669.687463,10798.316481
5327,37069.1355273,457722.465903,523530.11765,36297.150808
5328,22383.8062236,478597.971473,614876.506161,67120.8579472
5329,35691.8668352,166412.339771,338489.539156,81369.6510928
5330,69988.8036366,84835.6997781,200603.051938,45328.4743751
5331,30517.31597,125807.711756,206580.309293,61669.7284233
5332,70769.8972858,220452.848034,358780.301569,61669.7284233
5333,32042.327192,197963.410044,279998.648153,25882.8045827
5334,161354.688903,106073.09388,318568.140344,26216.418258
5335,66560.2031247,101546.444296,213558.754887,44154.2165094
5336,83024.8222323,153338.401421,291611.379423,35713.5392384
5337,35286.6667599,128878.900837,195462.877829,35713.5392384
5338,97764.0028553,195721.487592,368124.498648,23990.6502923
5339,107950.303201,82913.3961711,231700.054788,23990.6502923
5340,103478.518327,138049.221148,294814.48947,34492.8370076
5341,94606.5114098,134650.494491,250504.835177,35514.6376017
5342,63798.4459667,210319.404531,287447.021532,23483.0682824
5343,64429.4735017,267849.857922,374689.21175,14328.4897963
5344,123714.297524,105399.408701,293504.098651,14328.4897963
5345,93395.1493582,165707.707721,292389.636541,51900.2225246
5346,80966.8799929,48774.1515306,166669.009473,51900.2225246
5347,98537.2395882,303687.7449,458006.33744,51900.2225246
5348,69364.1052005,410335.124797,500980.479171,45453.4779511
5349,115463.390639,57960.1738417,294070.145959,45453.4779511
5350,63579.1175003,180816.762219,291375.771066,45453.4779511
5351,46649.8929183,277982.580261,565019.43839,39828.2832516
5352,104263.665115,171338.57903,318763.8329,44986.2267865
5353,90805.6922496,159644.490478,356868.568609,30536.4611043
5354,99138.771264,83460.8292056,189904.331649,8047.61850793
5355,50526.9106507,209630.181865,280220.488179,8047.61850793
5356,46624.0611235,134538.979134,266327.690847,8047.61850793
5357,11558.6298938,153043.339912,208227.141639,37858.3688879
5358,23056.6446662,231275.783816,431053.009573,54831.8452699
5359,20919.7941917,135168.980794,215803.661266,54831.8452699
5360,39018.9990684,50469.1147099,194238.259551,9721.91507745
5361,45428.23357,204066.302318,268186.650278,9721.91507745
5362,22134.6277576,192243.151429,368875.8156,9721.91507745
5363,24728.0778157,161620.552088,290071.068167,9721.91507745
5364,38233.7248818,55112.9926124,133480.580395,35540.275546
5365,21076.8472583,224685.850645,305963.351298,38438.7853219
5366,146216.066398,542807.428589,745485.711033,38438.7853219
5367,16123.1018398,477120.124718,547644.022596,38438.7853219
5368,60997.0380787,84215.1204697,179041.405607,53968.1838427
5369,75626.4604206,443922.782434,606982.323757,53968.1838427
5370,182193.16476,79964.0699567,324157.429451,53968.1838427
5371,56548.7289218,276921.735813,379347.993878,57531.6507565
5372,110788.387519,208390.217855,333857.367266,35394.6345723
5373,40250.9239134,164664.33106,262242.891219,52023.1832393
5374,50490.9731521,59494.7004361,159106.249286,51274.5774283
5375,59954.5205329,150280.841281,400630.488595,51274.5774283
5376,46159.3978194,120529.993293,330230.601497,108311.541579
5377,46025.5915938,25183.8375586,188338.655307,108311.541579
5378,22478.6425236,56817.4022362,119091.928648,44349.1355566
5379,157324.308302,136795.521127,344348.479714,6231.41210098
5380,39964.8672291,84602.7376565,161025.991228,6231.41210098
5381,149172.677488,116545.505534,317862.363214,96179.3798592
5382,39848.9875715,134242.931023,215249.971497,64985.4634585
5383,44521.8439124,164594.903305,299252.135901,43092.5471214
5384,60226.2001568,81526.1242997,170534.15502,48987.7168805
5385,157090.050005,103549.84988,432559.840209,186163.570438
5386,58568.6724132,232185.816024,312114.715793,37605.1410997
5387,110459.346993,121593.344614,254236.47532,40247.0706343
5388,14683.0979701,281137.241759,322868.24313,40247.0706343
5389,172765.685227,150355.856824,363983.727651,40247.0706343
5390,49200.9625876,236419.526273,351143.21249,40247.0706343
5391,123774.510371,50095.322596,229645.557864,32890.5312421
5392,69717.4360186,262389.516661,584825.284925,32890.5312421
5393,19061.3332429,262480.512077,332272.421605,37449.1044935
5394,52333.8441103,125024.967878,239769.683026,56885.3093358
5395,35457.5229833,95025.0294869,191396.008348,56885.3093358
5396,94764.1874899,175098.619997,322019.735469,56885.3093358
5397,28366.2808749,92478.1825871,142118.720771,56885.3093358
5398,123635.951352,121392.130364,373304.062156,167270.993758
5399,56331.2634795,194450.22421,324499.440393,167270.993758
5400,33423.8227114,153000.972737,397041.206372,167270.993758
5401,83236.4711609,113483.075501,257648.187308,167270.993758
5402,18646.0391682,71569.9353902,131726.930964,38954.1007126
5403,35211.8423644,190948.499913,293735.747535,57888.029126
5404,64343.5011968,137221.788357,328484.575857,27305.3461188
5405,138658.294514,133762.133205,307433.168203,9821.33029672
5406,36233.2878171,256090.139539,357554.516936,49733.5495646
5407,104197.378021,408853.442061,533302.116041,49733.5495646
5408,106286.910914,80387.634884,218697.022447,82349.0254052
5409,66583.7397276,235581.643736,466252.145599,23403.8826579
5410,103367.56836,144546.420958,268294.58217,36538.3853532
5411,94049.4723669,87454.2020936,230337.754255,42319.1189081
5412,71692.5963948,319667.229447,466081.968142,36992.8594232
5413,136803.076441,70089.2445748,258962.617163,43778.8091947
5414,88206.8638652,102283.833839,242424.728302,19884.4870393
5415,207257.005611,90310.7936545,330112.987485,9575.62601112
5416,63663.1759205,87518.860395,196560.689487,9575.62601112
5417,73079.4618158,348097.342942,475125.427377,46589.5627193
5418,183062.742566,289850.349506,589984.803193,184435.56734
5419,82041.6446017,31591.0704325,133029.456046,36977.0555204
5420,34051.2794315,207648.110926,368136.212961,121971.371805
5421,101622.819932,64323.5669938,206537.480902,121971.371805
5422,14201.2278861,126979.497006,189615.979979,36519.1624379
5423,133401.37625,112465.485888,402837.341586,36519.1624379
5424,144193.629044,153786.348357,375949.507055,36519.1624379
5425,55165.7339495,135983.412478,255320.369992,36519.1624379
5426,72427.1919276,233231.286414,368778.51477,36519.1624379
5427,34983.102394,281471.036132,360692.142741,15133.70183
5428,100224.00526,231172.323481,438329.182894,15133.70183
5429,60296.1101746,237490.106984,351292.658295,15133.70183
5430,188605.339654,484015.884928,976785.860511,365541.121551
5431,203433.990556,211207.080348,434722.916568,5965.33631477
5432,101193.137603,166609.347139,358564.46067,24461.3504534
5433,31811.4509896,353786.265067,430246.302813,24461.3504534
5434,72308.3441424,144903.582159,392079.731561,12441.5778178
5435,161981.415287,187096.860207,547458.933166,297797.55754
5436,12196.4468969,94503.9243741,146727.694521,26887.9371776
5437,151488.713503,158956.509598,323914.382274,28382.2258094
5438,74212.2732527,43714.865428,194510.830525,28382.2258094
5439,29364.7025831,94801.6189856,188387.178244,28382.2258094
5440,30220.6705188,65498.9982724,140526.219141,32534.36444
5441,35559.6494607,241720.921503,349607.647551,47492.6253313
5442,41811.8253158,141968.686414,297755.546955,47492.6253313
5443,52668.4358404,210376.05114,458017.952924,47492.6253313
5444,118623.277228,48063.1779982,194432.477805,29467.6430128
5445,47291.1725329,27641.0723561,116498.506039,69913.9385711
5446,75316.5701773,170406.220965,437331.513057,204600.869902
5447,34117.2515682,373194.862863,440131.183565,50909.04062
5448,15746.1414662,113086.224846,244015.262621,21530.5925737
5449,98400.5145646,95278.6555478,234901.367084,21530.5925737
5450,152487.745652,793234.905961,1215624.45024,21530.5925737
5451,102199.302885,175149.164819,367055.187658,21530.5925737
5452,28247.1690478,222632.117855,304841.564429,21530.5925737
5453,73819.649033,40483.4991686,184817.525576,22365.025116
5454,98931.2678351,189384.29013,296521.07293,22365.025116
5455,97419.2223065,152180.171109,331350.602726,27800.2959508
5456,75845.5977803,49033.1586482,315708.467928,224956.581705
5457,23884.4011324,84444.609389,176613.06646,73243.0842407
5458,84644.6185843,249666.967615,381205.598805,66980.1689873
5459,52067.6654487,75086.1494822,237708.146248,22831.7974986
5460,21671.0457625,181384.699454,294514.14658,70364.7752879
5461,12029.4807483,178772.706762,372862.965961,70364.7752879
5462,222577.132338,74273.5438838,568315.53081,409070.050207
5463,111401.708856,326135.718085,582669.599031,409070.050207
5464,30691.1055743,41951.7027721,97886.5445153,23032.928386
5465,45422.6256899,198377.701844,291851.406021,48876.2278902
5466,133329.116323,353318.369401,540066.367053,33137.6555803
5467,70945.8447965,208403.486689,310235.811896,33137.6555803
5468,72148.5159126,44293.4802093,137571.846438,22425.9007777
5469,149107.1542,93490.528602,326372.657986,22425.9007777
5470,107562.38293,161661.291883,326069.332375,76148.7871462
5471,94847.58347,58320.0389928,349457.172778,76148.7871462
5472,142187.382369,149689.35085,314278.463087,76148.7871462
5473,65487.7056405,32699.5609212,227543.21016,76148.7871462
5474,34274.1664296,110345.902691,182915.876446,42389.4071006
5475,36378.4938754,157369.693937,322296.713496,42389.4071006
5476,124626.230074,169616.942752,408752.214502,119229.261442
5477,55427.5342066,239575.256362,439113.493525,119229.261442
5478,108848.310708,292704.132474,563729.130725,43294.0537139
5479,19134.4669503,191104.815932,240385.649836,32965.470348
5480,10978.4044266,53824.5657956,130643.174324,32965.470348
5481,8649.81871793,264852.569925,323685.002324,35550.4820048
5482,49428.3869478,20482.0361459,108800.850354,61450.8274672
5483,130682.581226,252316.284956,491245.260254,39255.1584958
5484,25507.4444007,59092.4404787,160496.053368,39255.1584958
5485,111075.299886,191755.476596,678162.362652,35730.0431279
5486,174932.961535,134645.46205,345902.326716,35730.0431279
5487,78278.8408599,138646.736874,267196.329127,19628.22206
5488,73665.001676,117218.083876,227538.479041,18448.7649225
5489,11672.7359585,27181.7533008,95000.5950144,18448.7649225
5490,52136.2713374,162724.420529,258981.663495,18448.7649225
5491,53860.3147315,172036.263245,267154.509487,18448.7649225
5492,96405.5358167,28370.806109,164132.379919,80800.928253
5493,38035.0730661,76265.5289286,157343.43695,51192.8621834
5494,67914.8049439,192534.351273,327624.306171,51192.8621834
5495,67126.4192394,337993.567788,449108.313681,35754.4286347
5496,81903.4267296,456350.648228,564293.62577,36335.3870733
5497,111194.305685,238170.085336,435153.868828,36335.3870733
5498,148275.124084,195762.256547,485922.211541,85844.8833483
5499,19483.7673079,73459.0378956,97350.4402775,85844.8833483
5500,123214.794435,96512.7221792,287082.957691,85844.8833483
5501,118941.311506,183408.954978,387252.088588,85844.8833483
5502,111133.927792,131624.857593,406611.939421,85844.8833483
5503,33145.9016736,114622.257054,315802.024508,52469.5212272
5504,87413.1010795,343957.389714,508327.266054,52469.5212272
5505,23475.1236984,118257.803311,228412.829246,52469.5212272
5506,147632.543115,127391.017352,473653.085974,52469.5212272
5507,52241.922541,47317.2465587,156772.47908,52469.5212272
5508,134900.460869,67785.6511934,212221.017753,21579.7764748
5509,47330.3368712,294458.08727,382256.102002,21579.7764748
5510,127722.058747,78842.0881441,232584.982673,8708.41734544
5511,124764.395301,78426.6039934,263586.334423,8708.41734544
5512,72799.9243482,148491.984545,315364.668787,76378.2426727
5513,39514.5761943,79134.6369885,155926.161807,32393.7722675
5514,16681.9042105,202128.90202,266700.125856,47755.0454183
5515,56747.3505779,350937.502445,463222.010023,69491.7709923
5516,112255.517167,56989.0809051,241743.627565,69491.7709923
5517,99815.5665397,50332.3003269,352423.741676,69491.7709923
5518,183975.9394,240228.86918,616657.909651,24762.6172776
5519,73550.7535428,211750.483425,329957.560454,24762.6172776
5520,51796.1225713,581484.170024,856797.498062,24762.6172776
5521,22497.2617036,158836.90414,255327.287126,24762.6172776
5522,130834.614541,175706.619342,512297.787393,34280.6791137
5523,107266.185993,37760.5227165,206344.34994,34280.6791137
5524,89026.5315925,71077.8983371,472400.060348,338260.810703
5525,86940.417611,205183.408097,435889.416855,338260.810703
5526,19025.8109523,174773.210905,222338.645607,338260.810703
5527,211572.061668,133398.87914,419982.133519,21844.6096922
5528,112336.107173,111789.143726,399130.209265,221829.165759
5529,55326.7015817,680780.93783,915127.422391,25499.6858176
5530,99560.4169728,166893.523333,362457.537066,25499.6858176
5531,39951.4354655,40129.7721094,169796.665186,25499.6858176
5532,63516.6688415,312293.750115,522407.284078,32726.8365862
5533,95624.8449116,118662.384027,357266.854224,32726.8365862
5534,54365.2645007,206470.561835,439113.52058,32726.8365862
5535,121100.102146,133875.480522,386892.109338,37583.8675385
5536,80916.663259,262367.324497,434752.810722,37583.8675385
5537,14220.4478491,81105.2418918,141290.631558,37583.8675385
5538,41958.2232217,129247.378923,233100.230833,40499.7796964
5539,81274.8105744,418130.163062,567035.083052,17464.0943149
5540,13009.372183,5577.46044247,73202.9553393,46815.6399403
5541,64664.1456664,76723.5013575,196837.305911,29580.032273
5542,32071.5891956,48563.0400627,148567.40999,48992.2957212
5543,38983.8346123,69218.6817205,218273.618939,20188.2623323
5544,83266.8709902,148271.62996,273575.794544,28018.1365055
5545,10955.7611269,60769.0466795,121685.909843,28018.1365055
5546,171201.329415,90117.5472108,382041.844337,202399.576745
5547,106591.155069,58463.6342791,208722.447352,202399.576745
5548,172261.605135,56160.7935314,305492.854423,133802.156813
5549,168812.699557,127462.762119,372734.153601,2902.33994105
5550,38935.4801003,102555.594011,179850.26012,49118.9881095
5551,172560.28374,92346.7866714,573644.651774,357941.61053
5552,82439.225294,124407.934321,380808.023927,357941.61053
5553,100962.124859,185377.958414,301638.109681,22248.4856757
5554,132154.62102,67374.1363824,234616.090123,42774.4951514
5555,51888.6868992,78704.9462465,153555.956962,27289.9182575
5556,81565.4337243,128894.288056,266813.871521,27289.9182575
5557,14780.1734448,284697.723031,321170.840027,18845.7539754
5558,37497.4110388,229598.941122,291783.172445,18845.7539754
5559,24355.1446459,199716.530726,285532.746115,18845.7539754
5560,72579.3487094,76929.5244941,196992.857225,28861.6158684
5561,112794.210804,235114.625553,526769.723515,100520.855741
5562,42671.4524903,183278.333642,306104.550106,63945.6889999
5563,21739.5643972,81730.6022362,148330.161356,19762.5466099
5564,53927.1234425,181402.987965,250980.848382,31965.7645928
5565,46075.3790288,95632.0185408,172261.161105,31965.7645928
5566,52514.3643772,204818.052035,525141.461078,31965.7645928
5567,56047.0984896,56644.6216263,134636.406465,31443.4092916
5568,26518.2377663,230995.118943,311106.192224,34340.0776286
5569,58695.583354,72844.878317,189070.350495,34340.0776286
5570,39927.6540811,117033.928419,335472.094846,34340.0776286
5571,95788.8445867,194858.98924,479069.556537,34340.0776286
5572,29398.4448491,34100.5207981,140538.33784,34340.0776286
5573,151520.606334,188027.027709,482769.707483,47493.8168287
5574,43222.3972436,75646.9985267,164148.532835,47493.8168287
5575,171252.585579,41198.5925811,310377.102439,119721.886163
5576,74315.7740356,170508.736499,339944.307344,119721.886163
5577,58757.1647746,43828.4435752,212307.712099,144584.490208
5578,85791.2617739,165179.654147,314798.14011,144584.490208
5579,153980.483759,162245.49668,380249.600475,144584.490208
5580,45045.0712713,96042.0241334,221938.353915,144584.490208
5581,44430.2881158,27460.6595946,120253.158998,144584.490208
5582,109070.879282,176189.16827,415708.605694,144584.490208
5583,109652.428852,154740.150404,383309.054026,144584.490208
5584,116734.592816,295094.658633,459569.646714,144584.490208
5585,59247.6218225,336478.062536,494826.323878,27295.1901771
5586,105236.011226,116277.507638,295323.177521,27295.1901771
5587,64189.0267167,134276.85094,250511.785757,27295.1901771
5588,62286.9719568,345191.737795,434683.507421,35796.9054679
5589,12173.9621502,162738.116489,216547.792552,28552.925193
5590,30272.9360868,65802.3686796,128803.722493,11875.9105106
5591,63711.0634092,240088.032235,353471.148646,11875.9105106
5592,38829.5233406,256241.701801,312802.840801,17107.9085915
5593,54208.7647771,331508.516445,606431.687363,17107.9085915
5594,45757.3635175,114926.530496,214145.073893,17107.9085915
5595,49462.5777643,111280.45248,183431.406122,17107.9085915
5596,200818.792066,216547.094694,435287.373614,14625.3867753
5597,87367.9508393,284760.133006,461142.770952,16982.1947643
5598,92656.6274817,390677.346761,608130.753992,35699.3436283
5599,138282.547457,301981.647558,484907.600143,35699.3436283
5600,55090.418723,163455.549461,322262.154169,35699.3436283
5601,69177.5447637,98116.5615936,289654.359222,10241.9785577
5602,179627.847456,112631.010805,353221.057446,17860.7825353
5603,102241.299469,461630.667905,602615.955602,17860.7825353
5604,80195.9605984,308890.698085,440613.2872,17860.7825353
5605,82506.2531795,306126.162629,526791.551057,17860.7825353
5606,51080.6026341,259266.964589,445981.058903,48297.727093
5607,68769.1588333,75071.5501359,153449.894228,27254.1091287
5608,199645.566687,151966.244897,446638.436656,27254.1091287
5609,101216.461722,355291.079089,495771.47798,39894.0032222
5610,145556.045435,118093.224645,336927.367838,43585.8925512
5611,48257.226561,139820.652397,403061.927619,239826.271552
5612,108985.826308,22273.4306496,181252.318103,239826.271552
5613,14199.5248459,104719.843996,153693.819676,16978.0767228
5614,30885.1843423,170214.313141,267364.149984,41373.0694024
5615,32086.1854437,63623.6217177,130110.658417,41373.0694024
5616,9151.57514323,45375.8122144,109175.789873,40834.9030666
5617,52416.7453773,264472.228269,798929.357403,40834.9030666
5618,34974.021992,83391.4676629,155859.014576,32235.4590281
5619,66074.1991498,120315.52485,230650.916888,32235.4590281
5620,160682.337776,197545.233564,410465.577099,32235.4590281
5621,60119.3046719,86587.4960388,171699.582162,32235.4590281
5622,108082.466885,450144.100469,599208.137256,70521.6934726
5623,156940.952436,200297.202507,387023.954773,31297.3697683
5624,351517.633116,310520.627246,834317.449755,31297.3697683
5625,72796.552158,110491.367819,228803.895485,64831.5938779
5626,46437.2035184,112407.934731,253205.465086,64831.5938779
5627,116267.340357,120733.329828,354203.147066,64831.5938779
5628,6552.39477407,135967.516144,173001.176849,33150.5311286
5629,25703.0467139,47227.7589405,112221.859446,54491.8244723
5630,24084.2373226,150630.177804,352298.513273,54491.8244723
5631,85904.0997653,254180.514241,519513.430371,27294.624789
5632,70142.8000507,239487.011708,374209.423555,27294.624789
5633,58664.0256494,149676.978374,287953.880671,27294.624789
5634,118194.754922,214014.213827,554770.386487,27294.624789
5635,40028.429504,196427.477131,286575.726356,27294.624789
5636,37268.1084595,98139.4738807,185749.119622,27294.624789
5637,118604.930954,44720.7395141,231351.478675,27294.624789
5638,92865.5300521,84886.7754183,332197.486301,218351.612615
5639,41857.9612564,140795.506615,280963.716245,218351.612615
5640,56595.0125381,27213.4479272,170728.372871,218351.612615
5641,12292.2148919,109071.508802,165296.256764,23866.0455203
5642,83598.2524599,96411.2526748,259328.932294,73371.3058972
5643,54911.9952566,115453.751425,300198.077961,86922.583036
5644,93570.0155743,32726.465113,284617.838216,86922.583036
5645,20111.4107359,40813.9085808,96809.2374936,34517.2669786
5646,128489.695595,162357.848393,345759.504691,34517.2669786
5647,134119.104418,157182.751446,314889.744153,34517.2669786
5648,174088.281503,55840.1358317,274735.487815,31322.1501734
5649,16030.8552738,110549.673106,166890.134719,36055.98583
5650,123285.747535,152909.219344,305591.506148,47450.9532537
5651,58163.8492378,215544.055763,303903.110571,47450.9532537
5652,154184.095938,222416.760053,381101.053713,23965.6878348
5653,108316.986697,151486.046016,343192.070159,99525.1084043
5654,87504.4343067,72749.5465596,174982.136291,16614.3566327
5655,88211.6675342,81446.1736137,230920.89145,19148.8495598
5656,133787.429583,54676.0688282,195758.612188,17107.2084075
5657,138752.318116,275146.014469,451688.209234,10245.3338481
5658,111613.737547,105290.363002,283466.965324,31152.5857491
5659,60008.4655191,11675.3672897,149262.332621,87284.8624911
5660,31373.5812347,225548.584434,313678.935976,87284.8624911
5661,9701.24713747,89453.7101408,200049.013452,10970.974944
5662,69597.3328398,146974.693721,248065.654245,28641.9607276
5663,62016.7000686,426756.331011,587754.049261,27240.2508136
5664,57799.3618099,112862.415674,235671.554357,43292.6163682
5665,67725.698679,214897.395627,330068.668662,43292.6163682
5666,107135.006777,142819.359327,258129.94206,43292.6163682
5667,127150.96151,383277.571837,523300.986094,10127.482577
5668,89197.0456867,295178.872795,443410.506473,10127.482577
5669,134187.265753,133949.722073,271270.557888,17377.2672464
5670,69639.4961193,90071.5899292,274637.424873,33647.2998808
5671,67091.5235376,40026.6455608,161474.162232,35807.7304372
5672,24265.5299016,82234.6797643,348963.574678,35807.7304372
5673,18128.288204,102998.385456,185124.599051,35807.7304372
5674,120663.928555,188400.036771,424862.71732,38167.1273426
5675,68347.5587032,206518.067149,311041.88878,48647.028464
5676,94272.4211317,272892.699839,393945.484946,28102.7126529
5677,102994.098566,19864.05393,203820.064201,28102.7126529
5678,72679.5143712,180482.028114,432267.690229,28102.7126529
5679,40672.0363288,160238.052251,300028.306631,31960.636512
5680,19975.5565009,41462.2271033,134539.977905,31960.636512
5681,150479.960844,86994.7854662,366197.054126,31960.636512
5682,77665.3567877,208378.782228,422741.816663,31960.636512
5683,92648.1865344,173606.575381,409074.877437,31960.636512
5684,59607.5653509,141950.881466,239010.714403,14594.484323
5685,88395.868891,266770.194914,470893.277767,113760.911415
5686,14586.3949168,145578.039044,222538.778556,113760.911415
5687,140112.992877,74951.2919975,251028.827928,113760.911415
5688,17944.4439479,156986.486692,311933.402367,44837.6367176
5689,44256.4135309,147150.832152,303885.014416,121911.089089
5690,128716.073835,96040.7282982,302244.78344,27504.7135214
5691,112716.903376,105555.76078,309658.816203,27504.7135214
5692,90245.2253109,195583.772344,390015.762287,32069.2694068
5693,17307.8322393,123177.408418,372032.389834,32069.2694068
5694,100288.974494,53358.6912842,172109.890025,32443.3964123
5695,49799.3149804,201796.143665,363234.93572,63691.7295787
5696,29487.5091515,298877.124192,382324.304465,63691.7295787
5697,82809.2655308,83122.4037083,191142.026308,37084.2058299
5698,336589.721602,675334.185551,1178903.28984,352696.019689
5699,113672.020554,165157.394738,386669.76289,32984.8867162
5700,33439.5394073,120406.67658,195220.749525,35551.6229625
5701,35953.3567702,80477.3613617,168975.947102,35551.6229625
5702,73216.7154811,77708.9644235,186649.889838,35551.6229625
5703,39202.5697548,114808.318435,183638.232852,32707.6820202
5704,36184.4082768,353093.359017,406426.587531,23604.8643381
5705,63378.5710829,229890.37189,311982.698553,23604.8643381
5706,46622.4141247,84405.2667172,194409.237228,23604.8643381
5707,73483.4241957,388615.286842,482638.519841,54493.2583476
5708,125353.318301,130209.735749,318661.558645,66373.0446893
5709,133083.638389,71330.3656837,238864.284875,66373.0446893
5710,113765.416185,44014.8467072,218656.40573,37643.3165794
5711,32015.2016378,90548.9129455,297237.662891,37643.3165794
5712,50313.6340202,219044.585902,302547.60931,45912.949788
5713,103779.492336,102353.928455,268791.526784,45912.949788
5714,43921.4578931,138936.126317,430615.218769,45912.949788
5715,60193.7531309,324961.957801,397392.161063,28051.2000094
5716,80584.7317778,5001.51318188,119754.238683,3676.49500724
5717,27800.2643748,118263.706756,155994.757528,4319.97370139
5718,28883.0607002,201983.422435,710759.310317,4319.97370139
5719,29849.8577179,50705.2058324,145931.695804,4319.97370139
5720,40375.5947965,120778.796294,197735.795281,44627.0739615
5721,108349.611435,39444.7235638,156395.829925,44627.0739615
5722,46619.813318,268871.128495,507440.379687,114478.072417
5723,147316.80418,331581.37456,824095.41773,114478.072417
5724,20413.9185348,96266.9982552,330530.725533,114478.072417
5725,34536.1392018,54140.8342922,157360.582162,82407.5657004
5726,15637.7269813,84282.879736,149002.599859,22108.132918
5727,121832.204096,236781.482721,499337.194914,22108.132918
5728,41010.7050867,257543.308834,355686.536798,22108.132918
5729,25043.9656876,117939.689446,228557.641132,53274.0568089
5730,30458.7894342,217970.657805,260513.056508,14462.5991961
5731,55938.8201167,55133.7514717,199617.666345,52341.5772057
5732,26590.8279782,210626.743235,262419.711701,52341.5772057
5733,98437.6832291,174901.106876,315342.758068,37619.2392529
5734,76588.0126436,218532.019387,1035560.26478,37619.2392529
5735,109361.154153,193139.319551,315823.39666,32812.8592378
5736,26826.3938962,196677.813438,366627.321807,32812.8592378
5737,74548.841037,88826.832358,208051.765152,51834.4075183
5738,11573.4164787,148480.668663,338487.91985,51834.4075183
5739,60625.7395367,63181.9977579,307699.80898,51834.4075183
5740,82477.1794604,343980.198066,485750.722811,51834.4075183
5741,59195.2191435,224403.14347,441858.207847,51834.4075183
5742,225679.094708,185264.329215,439975.006459,22726.5778695
5743,195353.609738,173674.889546,391359.636713,36125.5387932
5744,42782.4296975,300211.187288,440365.729804,36125.5387932
5745,167573.24842,126247.737646,456431.569707,36125.5387932
5746,22770.7683283,95331.4807348,152272.366146,21655.4564912
5747,15132.0401149,301566.044252,329320.820302,14603.2774706
5748,94222.267911,184813.853648,298419.03944,42494.9508843
5749,19332.0687149,210772.010473,264893.531479,42494.9508843
5750,76324.7643363,157852.438548,310236.286275,62445.6694708
5751,40289.1023009,141457.935619,265708.553877,62445.6694708
5752,42902.6508017,119512.336937,289524.372198,62445.6694708
5753,166847.466963,233744.110638,420230.945027,24165.5743271
5754,108337.559952,150025.921872,309301.305727,13388.2319935
5755,105044.8228,220970.02471,362623.100906,14532.7165616
5756,28933.1329948,105189.595896,253283.589463,26065.87085
5757,112628.11375,213176.083248,477593.276132,26065.87085
5758,35355.658993,90794.1346414,187277.62226,26065.87085
5759,53448.5534682,297367.214142,587443.714825,26065.87085
5760,41723.1056856,129805.979103,224734.01804,60109.0798123
5761,19003.0677732,99226.8052778,305736.653945,60109.0798123
5762,77458.2490317,292469.329784,403018.594767,22614.0595416
5763,144696.530136,43903.0872352,346203.938783,22614.0595416
5764,28281.2873615,125071.39857,222046.175735,22614.0595416
5765,250225.807753,264627.855405,626188.458499,11932.9363187
